,Date,Actual_BTC,Predicted_BTC,Open_BTC,High_BTC,Low_BTC,Close_BTC,SMAVG (5)  on Close_BTC,SMAVG (10)  on Close_BTC,SMAVG (15)  on Close_BTC,Open_SPY,High_SPY,Low_SPY,Close_SPY,SMAVG (5)  on Close_SPY,SMAVG (10)  on Close_SPY,SMAVG (15)  on Close_SPY,Volume_SPY,SMAVG (5)_SPY,Unnamed: 0_SPY,Actual_SPY,Predicted_SPY
46,2025-01-01 23:00:00,-7.629559659483552e-05,0.0003109123080023,93976.59,94053.47,93732.14,93969.42,93810.65,93606.14,93465.34,,,,,,,,,,,,
47,2025-01-01 23:30:00,0.0026383050996802,0.0005776239590975,93969.42,94284.41,93902.34,94217.34,93942.42,93715.32,93530.8,,,,,,,,,,,,
48,2025-01-02 00:00:00,-0.0029845886118202,-0.0005908478996418,94217.34,94282.77,93890.36,93936.14,93963.62,93778.57,93576.38,,,,,,,,,,,,
49,2025-01-02 00:30:00,-0.0003406569612079,0.0006551644717134,93936.14,93985.44,93722.61,93904.14,94000.73,93842.23,93639.08,,,,,,,,,,,,
50,2025-01-02 01:00:00,-0.0014778901121931,-3.394960346055282e-05,93904.14,93924.61,93572.31,93765.36,93958.48,93849.84,93675.31,,,,,,,,,,,,
51,2025-01-02 01:30:00,0.0020165229462138,-0.0002878454089179,93763.58,93975.16,93701.7,93954.44,93955.48,93883.07,93722.59,,,,,,,,,,,,
52,2025-01-02 02:00:00,0.0006390331313772,0.0002771003698882,93948.61,94036.06,93746.7,94014.48,93914.91,93928.66,93781.85,,,,,,,,,,,,
53,2025-01-02 02:30:00,0.0011844983879079,-0.0003954243197841,94014.23,94164.22,93982.02,94125.84,93952.85,93958.23,93836.66,,,,,,,,,,,,
54,2025-01-02 03:00:00,-0.0009356623005966,0.0006397739575754,94125.84,94173.36,93959.73,94037.77,93979.58,93990.16,93888.02,,,,,,,,,,,,
55,2025-01-02 03:30:00,0.0042140514391185,0.0002747814251575,94037.77,94609.94,93931.86,94434.05,94113.31,94035.9,93937.67,,,,,,,,,,,,
56,2025-01-02 04:00:00,0.0009122768747077,0.0009810196336391,94434.05,94634.25,94403.8,94520.2,94226.47,94090.98,93997.53,,,,,,,,,,,,
57,2025-01-02 04:30:00,0.0008606625885261,-0.0001380866356264,94520.2,94659.25,94461.06,94601.55,94343.88,94129.4,94067.07,,,,,,,,,,,,
58,2025-01-02 05:00:00,0.0017677300213368,0.0001566105226257,94601.55,94943.42,94501.33,94768.78,94472.47,94212.66,94129.65,,,,,,,,,,,,
59,2025-01-02 05:30:00,-0.0009025124096775,-0.0006145388765768,94769.03,94793.91,94542.22,94683.25,94601.56,94290.57,94193.96,,,,,,,,,,,,
60,2025-01-02 06:00:00,-0.0014188359609539,0.0005380761162889,94771.55,94811.78,94509.17,94548.91,94624.54,94368.93,94232.11,,,,,,,,,,,,
61,2025-01-02 06:30:00,0.0006194677442605,-1.7450455054075636e-05,94550.06,94770.8,94550.06,94607.48,94641.99,94434.23,94274.65,,,,,,,,,,,,
62,2025-01-02 07:00:00,-0.0015902548086049,-0.0003081953687696,94607.48,94759.78,94417.83,94457.03,94613.09,94478.48,94290.62,,,,,,,,,,,,
63,2025-01-02 07:30:00,-0.0006990480221535,-0.0001976902561806,94457.03,94568.69,94362.81,94391.0,94537.53,94505.0,94320.95,,,,,,,,,,,,
64,2025-01-02 08:00:00,0.0035182379676028,0.0004217718451537,94391.0,94977.5,94184.62,94723.09,94545.5,94573.53,94375.55,,,,,,,,,,,,
65,2025-01-02 08:30:00,0.0019911723741275,-0.000502785651627,94723.09,95159.69,94561.12,94911.7,94618.06,94621.3,94451.97,,,,,,,,,,,,
66,2025-01-02 09:00:00,-0.0001309638326991,-0.0001231627174468,94912.7,95323.17,94877.58,94899.27,94676.42,94659.2,94514.96,,,,,,,,,,,,
67,2025-01-02 09:30:00,-0.0022511237441552,0.0001674566242699,94899.27,94899.77,94562.73,94685.64,94722.14,94667.62,94559.7,,,,,,,,,,,,
68,2025-01-02 10:00:00,0.0016674122918745,0.0003514514240785,94685.64,94946.84,94639.86,94843.52,94812.64,94675.09,94607.55,,,,,,,,,,,,
69,2025-01-02 10:30:00,0.0021121105585283,2.675131418966413e-05,94843.52,95043.84,94663.5,95043.84,94876.8,94711.15,94674.62,,,,,,,,,,,,
70,2025-01-02 11:00:00,-0.0014765817542725,0.0002221952253178,95041.84,95096.11,94793.77,94903.5,94875.16,94746.61,94705.91,,,,,,,,,,,,
71,2025-01-02 11:30:00,-0.0007221019245865,0.0001228802501283,94903.5,94914.23,94733.75,94834.97,94862.3,94769.36,94726.9,,,,,,,,,,,,
72,2025-01-02 12:00:00,0.0017852064486339,0.0007031125821506,94834.97,95088.72,94834.97,95004.27,94926.02,94824.08,94753.75,,,,,,,,,,,,
73,2025-01-02 12:30:00,0.0054343873175383,-0.0004126555947671,95003.66,95820.78,95001.05,95520.56,95061.43,94937.04,94803.87,,,,,,,,,,,,
74,2025-01-02 13:00:00,0.0005812361234063,-0.0008692652541709,95522.0,95615.06,95230.88,95576.08,95167.88,95022.34,94863.39,,,,,,,,,,,,
75,2025-01-02 13:30:00,-0.0016152577088326,0.0001615978890937,95576.08,95600.45,95374.52,95421.7,95271.52,95073.34,94921.58,,,,,,,,,,,,
76,2025-01-02 14:00:00,-0.0013537801150052,-4.686289842292729e-06,95421.7,95514.66,95236.61,95292.52,95363.02,95112.66,94967.24,,,,,,,,,,,,
77,2025-01-02 14:30:00,0.0014470180870439,0.000210392911602,95292.52,95439.58,95243.47,95430.41,95448.25,95187.13,95032.14,,,,,,,,,,,,
78,2025-01-02 15:00:00,0.0021710060765744,8.652612336044105e-05,95431.98,95699.16,95383.72,95637.59,95471.66,95266.55,95115.24,,,,,,,,,,,,
79,2025-01-02 15:30:00,0.0006504764496889,-2.9365277318944688e-05,95637.59,95741.34,95580.39,95699.8,95496.41,95332.14,95180.36,,,,,,,,,,,,
80,2025-01-02 16:00:00,-0.0012288426935062,-6.602744765316768e-05,95699.8,95889.52,95536.94,95582.2,95528.5,95400.01,95225.05,,,,,,,,,,,,
81,2025-01-02 16:30:00,0.0042803994886077,-2.704018638509225e-05,95582.2,96070.09,95500.92,95991.33,95668.27,95515.65,95297.86,,,,,,,,,,,,
82,2025-01-02 17:00:00,0.0027309758079192,0.0001282683074486,95991.33,96313.83,95928.62,96253.48,95832.88,95640.57,95402.38,,,,,,,,,,,,
83,2025-01-02 17:30:00,0.0038306147476434,-0.0007869570984777,96253.23,96643.34,96161.16,96622.19,96029.8,95750.73,95520.96,,,,,,,,,,,,
84,2025-01-02 18:00:00,-0.0002340042178716,-0.0001537870415841,96622.19,96656.89,96472.5,96599.58,96209.76,95853.08,95624.68,,,,,,,,,,,,
85,2025-01-02 18:30:00,8.664633945608608e-05,-0.0002139931068132,96599.58,96650.86,96455.11,96607.95,96414.91,95971.7,95738.3,,,,,,,,,,,,
86,2025-01-02 19:00:00,-0.0015895172188209,0.0004028727947984,96607.95,96767.28,96383.62,96454.39,96507.52,96087.89,95846.27,,,,,,,,,,,,
87,2025-01-02 19:30:00,0.0019735752825765,0.0001598830164295,96454.39,96690.67,96452.5,96644.75,96585.77,96209.33,95955.63,,,,,,,,,,,,
88,2025-01-02 20:00:00,9.747037474873962e-05,0.0010301179025358,96644.5,96790.19,96527.03,96654.17,96592.17,96310.98,96031.21,,,,,,,,,,,,
89,2025-01-02 20:30:00,0.0011055912021178,-0.0002529784083586,96654.17,96775.56,96525.09,96761.03,96624.46,96417.11,96110.2,,,,,,,,,,,,
90,2025-01-02 21:00:00,-0.0009793198770206,0.0006566285595979,96761.03,96835.91,96562.06,96666.27,96636.12,96525.52,96193.18,,,,,,,,,,,,
91,2025-01-02 21:30:00,-0.0032252201310757,0.0005214089314154,96664.66,96692.48,96340.0,96354.5,96616.14,96561.83,96263.98,,,,,,,,,,,,
92,2025-01-02 22:00:00,9.215968117736748e-05,0.0005235832070934,96354.5,96389.69,95884.41,96363.38,96559.87,96572.82,96326.17,,,,,,,,,,,,
93,2025-01-02 22:30:00,0.0084075506691441,-0.0005195476102241,96363.0,97266.75,96199.22,97173.56,96663.75,96627.96,96428.57,589.39,590.52,586.14,590.44,586.974,586.529,587.24,4701471.0,5144912.0,3146.0,0.0074392574392574,0.0030843541280348
94,2025-01-02 23:00:00,-0.0063764258508178,0.0012940008647227,97172.06,97225.06,96270.28,96553.94,96622.33,96623.39,96485.52,590.42,591.13,587.312,587.7,587.52,586.594,587.203,2963926.0,5204714.0,3147.0,-0.0046406070049454,0.0001945484244342
95,2025-01-02 23:30:00,-0.0020094467403402,0.0006680946158645,96553.81,96650.97,96099.94,96359.92,96561.06,96598.59,96537.36,587.75,588.78,586.34,587.61,587.816,586.768,587.056,1729428.0,5064346.0,3148.0,-0.0001531393568147,0.0003477743137835
96,2025-01-03 00:00:00,0.0096648066955639,0.0019811404725765,96359.89,97299.78,95970.44,97291.22,96748.41,96682.27,96624.02,587.62,587.8,585.2,587.48,587.862,586.796,586.914,2067219.0,4885265.0,3149.0,-0.0002212351729888,-0.000120319211147
97,2025-01-03 00:30:00,-0.0013304386562323,0.000524341716221,97291.22,97555.38,97128.97,97161.78,96908.09,96733.98,96684.58,587.49,588.77,587.12,587.91,588.228,587.091,586.86,1097418.0,2511893.0,3150.0,0.0007319398107168,2.535037483161231e-05
98,2025-01-03 01:00:00,-0.001618125975049,0.0006538212849664,97161.78,97505.25,96996.08,97004.56,96874.28,96769.02,96710.07,587.93,588.67,584.21,584.31,587.002,586.988,586.687,1430799.0,1857758.0,3151.0,-0.0061233862325866,-0.0001480910067242
99,2025-01-03 01:30:00,-0.0035951918136631,2.951679398515396e-05,97001.69,97022.11,96269.27,96655.81,96894.66,96758.49,96713.81,584.28,584.35,580.94,582.83,586.028,586.774,586.405,4150847.0,2095142.0,3152.0,-0.0025329020554156,-6.699927184128937e-05
100,2025-01-03 02:00:00,0.001445541659627,5.47090393164252e-05,96662.0,97018.66,96324.0,96795.53,96981.78,96771.42,96726.32,582.87,583.09,581.09,582.17,584.94,586.378,586.159,2435502.0,2236357.0,3153.0,-0.0011324056757546,-0.001109302422601
101,2025-01-03 02:30:00,0.0044056786506566,7.050195135827291e-06,96795.12,97240.8,96536.41,97221.98,96967.94,96858.17,96777.49,582.15,582.38,580.5,581.87,583.818,585.84,585.803,2640490.0,2351011.0,3154.0,-0.0005153133964305,0.0002769528398307
102,2025-01-03 03:00:00,0.0027719040488581,-0.0002207819453078,97221.98,97657.62,97122.33,97491.47,97033.88,96970.98,96833.95,581.86,583.505,581.41,583.14,582.864,585.546,585.682,1917153.0,2514958.0,3155.0,0.0021826181105744,0.0006179041558697
103,2025-01-03 03:30:00,-0.002475088333369,-0.0001747710353742,97491.47,97497.3,97110.16,97250.17,97082.99,96978.64,96873.67,583.12,583.99,582.02,582.28,582.458,584.73,585.478,1702734.0,2569345.0,3156.0,-0.0014747744966903,0.0005502267393986
104,2025-01-03 04:00:00,0.0029103291027665,0.0001805995233923,97249.92,97742.09,97234.72,97533.2,97258.47,97076.56,96925.16,582.29,584.81,582.25,584.585,582.809,584.419,585.452,1982606.0,2135697.0,3157.0,0.0039585766298002,0.0002818033139796
105,2025-01-03 04:30:00,-0.0031231416584301,0.0006336698511756,97533.45,97639.16,97222.66,97228.59,97345.09,97163.43,96962.64,584.61,585.37,583.55,584.64,583.303,584.122,585.353,5674096.0,2783416.0,3158.0,9.408383725198211e-05,-0.0001615786455553
106,2025-01-03 05:00:00,-0.00213311742976,0.0001487191946361,97228.59,97260.81,96976.47,97021.19,97304.92,97136.43,97007.09,,,,,,,,,,,,
107,2025-01-03 05:30:00,0.0010338978526237,0.0001821518648175,97021.19,97179.84,96965.08,97121.5,97230.93,97132.4,97057.63,,,,,,,,,,,,
108,2025-01-03 06:00:00,-0.0030431984678984,0.0003629601961669,97123.77,97123.77,96633.2,96825.94,97146.09,97114.54,97034.45,,,,,,,,,,,,
109,2025-01-03 06:30:00,-0.0001530581577623,0.0006970963311029,96829.28,97018.94,96771.12,96811.12,97001.67,97130.07,97051.6,,,,,,,,,,,,
110,2025-01-03 07:00:00,0.0007287385994501,0.0008423005246601,96811.12,96942.92,96702.53,96881.67,96932.28,97138.69,97086.38,,,,,,,,,,,,
111,2025-01-03 07:30:00,8.567152073248646e-05,0.0007102566834151,96881.67,96998.59,96794.91,96889.97,96906.04,97105.48,97059.63,,,,,,,,,,,,
112,2025-01-03 08:00:00,0.0003749614124145,0.0003323568040479,96889.97,96975.39,96725.19,96926.3,96867.0,97048.97,97043.94,,,,,,,,,,,,
113,2025-01-03 08:30:00,-0.0018467639845944,-0.0004319410322327,96926.3,96959.28,96733.91,96747.3,96851.27,96998.68,97026.78,,,,,,,,,,,,
114,2025-01-03 09:00:00,0.0006319556204669,-0.0004247778111381,96747.8,96808.44,96573.91,96808.44,96850.73,96926.2,97036.96,,,,,,,,,,,,
115,2025-01-03 09:30:00,0.0008556072177178,-0.0001081422847022,96807.22,96916.25,96607.58,96891.27,96852.66,96892.47,97043.34,,,,,,,,,,,,
116,2025-01-03 10:00:00,0.0028393682939649,-0.0002846377101066,96891.27,97244.16,96768.66,97166.38,96907.94,96906.98,97039.63,,,,,,,,,,,,
117,2025-01-03 10:30:00,-0.0026908484189696,0.0001535919148763,97166.38,97178.77,96888.77,96904.92,96903.66,96885.33,97000.53,,,,,,,,,,,,
118,2025-01-03 11:00:00,-0.000419483345118,-0.0004987923652291,96904.92,97003.09,96771.62,96864.27,96927.05,96889.16,96974.8,,,,,,,,,,,,
119,2025-01-03 11:30:00,0.0011769045490148,-0.0008976299079048,96864.27,97004.22,96797.25,96978.27,96961.02,96905.88,96937.8,,,,,,,,,,,,
120,2025-01-03 12:00:00,-0.001310705996302,-0.0001394062549741,96978.27,96978.27,96822.23,96851.16,96953.0,96902.83,96912.65,,,,,,,,,,,,
121,2025-01-03 12:30:00,-0.00120163764688,0.0001445959676237,96851.75,96882.28,96702.84,96734.78,96866.68,96887.3,96893.55,,,,,,,,,,,,
122,2025-01-03 13:00:00,-0.0013283743447806,0.0005372595408911,96748.27,96780.62,96541.97,96606.28,96806.95,96855.3,96859.2,,,,,,,,,,,,
123,2025-01-03 13:30:00,0.000713100639006,0.0005586360384904,96606.28,96736.89,96564.03,96675.17,96769.13,96848.09,96849.15,,,,,,,,,,,,
124,2025-01-03 14:00:00,-0.0006818710533428,-7.16112011012383e-05,96675.17,96840.19,96567.45,96609.25,96695.33,96828.17,96835.7,,,,,,,,,,,,
125,2025-01-03 14:30:00,-0.0012977018246181,-4.667214316459792e-05,96609.25,96665.8,96473.8,96483.88,96621.88,96787.44,96809.17,,,,,,,,,,,,
126,2025-01-03 15:00:00,-0.0010695050820924,-0.0002973486950719,96483.38,96578.62,96345.94,96380.69,96551.05,96708.87,96775.22,,,,,,,,,,,,
127,2025-01-03 15:30:00,-0.0014344159602924,0.0003493202847769,96380.88,96401.19,96228.12,96242.44,96478.28,96642.62,96729.63,,,,,,,,,,,,
128,2025-01-03 16:00:00,0.0004164482945361,-0.0005461143472315,96242.44,96461.89,96239.77,96282.52,96399.75,96584.45,96698.65,,,,,,,,,,,,
129,2025-01-03 16:30:00,-0.0024045901582135,-0.0005981217029313,96281.95,96282.91,96036.69,96051.0,96288.1,96491.72,96648.15,,,,,,,,,,,,
130,2025-01-03 17:00:00,0.0036800241538349,-0.0015692903468467,96051.0,96465.88,96044.19,96404.47,96272.22,96447.05,96615.7,,,,,,,,,,,,
131,2025-01-03 17:30:00,0.0009751622512938,0.000211667023947,96404.47,96621.72,96363.06,96498.48,96295.78,96423.41,96571.17,,,,,,,,,,,,
132,2025-01-03 18:00:00,-0.0004385561306249,-0.0006931809371684,96498.98,96499.48,96345.17,96456.16,96338.52,96408.41,96541.25,,,,,,,,,,,,
133,2025-01-03 18:30:00,-0.0004016332393908,0.000700080140163,96456.16,96565.42,96388.47,96417.42,96365.51,96382.63,96511.46,,,,,,,,,,,,
134,2025-01-03 19:00:00,0.0028517668280276,0.0003062261522744,96417.45,96745.31,96410.53,96692.38,96493.78,96390.95,96492.41,,,,,,,,,,,,
135,2025-01-03 19:30:00,6.101825190325313e-06,-0.0003287882997398,96692.38,96752.97,96609.61,96692.97,96551.48,96411.85,96481.86,,,,,,,,,,,,
136,2025-01-03 20:00:00,0.0013376360246251,8.14850635136753e-05,96692.97,96836.14,96667.03,96822.31,96616.25,96456.02,96487.7,,,,,,,,,,,,
137,2025-01-03 20:30:00,-0.0022108540893105,-5.2243271423815e-05,96822.31,96855.31,96600.16,96608.25,96646.66,96492.59,96487.83,,,,,,,,,,,,
138,2025-01-03 21:00:00,-0.0014471848936296,0.000277169138636,96608.25,96766.19,96415.7,96468.44,96656.87,96511.19,96474.04,,,,,,,,,,,,
139,2025-01-03 21:30:00,-0.0001574608234568,-0.0004569850359122,96467.09,96635.0,96451.0,96453.25,96609.05,96551.41,96463.64,,,,,,,,,,,,
140,2025-01-03 22:00:00,0.005757607960333,6.348084871429215e-05,96453.25,97053.27,96453.25,97008.59,96672.17,96611.83,96498.62,,,,,,,,,,,,
141,2025-01-03 22:30:00,-6.669512462763518e-05,-0.0001354249602651,97008.59,97283.23,96576.12,97002.12,96708.13,96662.19,96540.05,587.53,589.545,586.79,588.14,584.557,584.188,585.412,4165454.0,3088409.0,3159.0,0.0059865900383141,0.0007799047942892
142,2025-01-03 23:00:00,0.0019048037300628,0.0008119932750256,97002.69,97383.84,96722.48,97186.89,96823.86,96735.27,96603.02,588.296,589.46,586.43,588.1,585.549,584.206,585.547,2485984.0,3202175.0,3160.0,-6.80110177848193e-05,5.058138347631866e-05
143,2025-01-03 23:30:00,0.0030245849002884,-1.956222728843755e-05,97186.89,97588.62,97098.42,97480.84,97026.34,96841.6,96682.91,588.12,589.459,587.55,589.26,586.945,584.702,585.468,1342103.0,3130049.0,3161.0,0.0019724536643427,0.0001754875235255
144,2025-01-04 00:00:00,0.0055155454138475,-0.0010870181513029,97478.56,98377.5,97361.91,98018.5,97339.39,96974.22,96814.07,589.27,589.85,588.12,589.659,587.96,585.384,585.599,1272603.0,2988048.0,3162.0,0.0006771204561653,2.573466935423885e-05
145,2025-01-04 00:30:00,-0.0019468773751893,-0.0017969245035607,98018.5,98311.41,97689.83,97827.67,97503.2,97087.69,96908.95,589.64,590.99,589.555,590.455,589.123,586.213,585.789,1363908.0,2126011.0,3163.0,0.0013499327577465,-0.0001249057637114
146,2025-01-04 01:00:00,0.0029666453264194,-0.0004308410091776,97828.97,98202.25,97792.02,98117.89,97726.36,97217.24,97016.91,590.459,591.01,590.04,590.19,589.533,587.045,585.969,1138460.0,1520612.0,3164.0,-0.0004488064289403,0.0001857714319808
